362	548	4
362	546	4
362	547	4
362	608	3
362	609	3
362	265	4
362	610	5
362	611	4
362	399	4
362	612	5
362	107	3
362	613	4
362	65	5
362	429	5
362	614	4
362	615	4
362	616	4
362	617	4
362	34	4
362	618	5
362	619	3
362	620	4
362	297	5
362	621	4
362	622	3
362	623	4
362	624	5
362	274	5
362	625	4
362	626	5
362	193	5
362	627	5
362	212	4
362	628	5
362	629	5
362	630	4
362	631	4
362	322	4
362	632	4
362	289	4
362	418	4
362	633	4
362	497	4
362	634	4
362	635	5
636	637	5
636	638	5
636	30	5
636	639	5
636	640	5
636	641	5
636	305	5
636	642	5
636	643	5
636	644	5
636	427	5
636	645	5
636	63	5
636	646	5
636	579	5
636	119	5
636	647	5
636	334	5
636	648	5
636	649	5
636	650	5
636	58	5
636	51	5
636	651	5
636	652	5
636	653	5
636	654	5
636	655	5
636	434	5
636	656	5
636	657	5
636	658	5
636	659	5
660	660	3
660	661	5
660	261	4
662	662	3
662	663	3
664	664	3
665	665	3
666	666	4
666	667	4
666	668	5
666	669	4
666	670	4
671	672	5
671	673	5
671	671	4
671	674	4
671	675	4
676	677	4
676	678	4
676	466	4
676	603	4
676	679	5
676	680	4
676	93	4
676	94	4
676	95	5
676	96	4
676	97	4
676	108	5
676	109	4
676	681	4
676	110	4
676	100	5
676	682	5
676	654	5
676	683	5
676	653	5
676	652	5
684	684	3
685	683	4
686	686	4
687	687	5
602	602	3
602	601	4
602	583	5
602	592	4
602	362	4
602	336	5
688	688	4
689	689	5
690	690	3
690	691	3
692	692	3
693	693	5
694	694	4
694	282	5
694	695	5
694	696	4
694	697	4
694	698	4
699	699	3
699	109	4
699	700	3
699	701	5
702	703	4
702	704	3
702	215	5
702	702	3
702	705	4
706	707	4
706	708	5
706	242	5
706	545	5
706	709	5
706	620	5
706	710	5
706	333	5
706	624	5
706	653	5
706	711	5
706	712	5
706	713	5
706	714	5
706	715	5
706	716	5
706	30	5
706	643	5
706	331	5
706	332	5
706	717	5
706	718	5
706	719	5
706	618	5
706	720	5
706	346	5
706	721	5
706	722	5
706	723	4
706	49	5
706	724	5
706	725	5
706	726	3
706	727	5
706	728	5
706	268	5
729	332	5
729	310	5
729	331	4
729	282	5
730	126	5
731	731	5
732	732	3
733	733	3
734	734	3
734	735	4
734	102	3
734	736	5
734	737	5
734	738	5
734	739	5
734	84	4
734	740	4
734	741	4
734	584	4
734	648	5
734	142	4
734	141	4
742	743	5
742	742	5
744	744	3
745	745	3
746	746	5
746	747	5
746	748	5
746	749	5
746	584	5
746	750	5
746	22	5
746	436	5
746	647	5
746	751	5
746	108	5
26	33	3
26	34	3
26	32	4
26	31	5
26	71	3
26	737	4
26	30	5
26	46	5
26	26	4
26	29	5
26	324	5
26	28	4
26	27	4
26	752	4
26	25	4
26	753	3
754	754	5
755	755	3
756	756	3
757	758	3
757	757	3
757	215	4
757	46	5
757	95	4
757	759	4
757	205	3
757	92	4
757	760	3
761	762	5
763	764	5
765	765	4
766	766	4
766	606	4
766	17	3
766	607	4
766	166	4
766	767	4
768	768	4
768	769	4
768	770	5
768	771	3
768	772	4
768	773	5
768	774	5
768	610	5
768	577	5
768	775	4
768	658	5
768	776	5
768	777	4
768	778	4
768	779	4
768	780	4
768	781	5
768	782	5
760	783	5
760	784	5
760	438	5
785	785	4
785	328	5
785	786	4
785	126	5
785	286	5
785	787	5
785	788	4
785	525	4
785	329	5
785	789	5
785	790	4
785	736	5
785	791	4
785	792	4
785	162	5
785	522	4
785	615	4
785	793	4
785	794	4
785	795	4
785	796	3
785	797	4
785	62	4
785	798	4
785	799	3
785	582	4
785	800	4
785	624	4
785	642	5
785	801	4
785	802	5
785	613	4
785	188	4
785	712	4
785	803	4
785	460	4
785	804	4
785	617	4
785	232	4
785	357	4
785	683	4
785	614	4
785	805	4
785	751	5
785	806	4
785	346	4
785	620	4
785	492	5
785	807	5
785	808	4
785	809	4
785	810	4
785	811	4
785	349	5
785	812	4
785	641	5
785	405	5
785	813	5
785	814	4
785	594	4
785	815	4
816	816	3
817	817	5
818	818	5
819	820	4
821	822	3
821	821	3
823	823	5
824	824	3
824	46	5
824	328	5
824	385	5
824	126	5
824	825	5
824	826	5
824	827	5
828	828	3
291	829	4
291	112	5
291	328	5
291	22	5
291	784	4
291	830	4
291	831	3
291	277	4
291	291	3
832	832	3
833	741	4
833	736	4
833	789	4
833	142	4
833	739	4
833	834	4
833	792	4
833	835	4
833	836	4
833	837	4
838	838	3
839	839	5
840	840	3
840	841	4
840	586	3
840	34	4
840	780	4
840	842	3
840	843	4
840	844	3
840	845	4
840	846	4
840	597	4
847	847	3
848	849	4
848	848	5
848	850	5
848	851	4
848	852	5
853	106	4
853	854	4
853	656	4
853	855	4
853	856	4
853	857	3
853	858	5
853	859	4
853	860	3
853	648	4
853	84	4
853	30	5
853	172	5
853	429	5
853	861	4
853	862	4
853	863	4
853	364	4
853	53	4
853	637	4
853	333	4
853	50	4
853	864	4
853	48	4
853	58	4
853	61	4
853	337	4
853	865	5
866	866	4
867	867	5
868	868	3
868	869	5
868	870	5
868	141	4
868	871	3
872	872	5
873	46	5
873	873	5
874	874	4
875	875	3
875	876	3
877	316	5
877	46	5
877	878	4
877	743	5
877	879	5
877	880	4
877	438	4
877	329	5
877	881	4
877	882	4
877	784	4
877	286	5
877	795	4
877	883	4
877	79	4
884	884	3
885	126	5
885	885	4
885	886	4
885	887	4
885	888	4
885	889	3
885	890	3
885	891	3
885	40	4
885	892	4
885	893	4
885	329	5
885	751	4
885	894	4
895	895	3
896	118	5
896	65	5
897	897	4
897	898	4
897	899	4
897	900	3
897	780	5
897	597	4
897	901	4
897	902	5
897	903	4
897	904	5
897	701	5
897	905	4
897	711	5
897	363	4
897	727	4
906	907	4
906	908	4
909	909	3
909	910	4
98	98	3
98	762	4
98	911	5
98	804	4
98	113	5
98	912	4
98	438	4
98	913	5
98	914	4
98	328	5
98	915	5
98	286	5
98	916	5
98	19	4
98	265	4
98	917	3
98	846	4
98	918	5
98	376	3
98	919	4
98	297	5
98	65	4
98	214	4
98	920	3
98	255	3
98	157	4
98	241	4
98	92	5
98	194	4
98	599	4
98	89	3
98	921	4
98	922	4
98	923	4
98	583	4
98	592	4
98	525	4
98	362	5
98	924	3
98	925	3
98	926	3
98	613	4
98	927	3
98	246	3
98	615	4
98	399	4
98	928	3
98	929	4
98	930	4
98	121	5
931	931	3
932	932	3
524	524	3
524	807	5
524	438	4
524	258	3
524	528	4
524	918	5
524	735	5
524	933	4
524	623	4
524	791	4
524	719	5
524	934	5
524	346	4
524	935	4
524	98	3
524	936	4
524	937	4
524	171	5
524	597	4
524	938	4
524	712	4
524	939	4
524	593	4
524	530	4
524	940	3
524	941	3
524	942	3
524	453	3
524	804	5
524	324	5
524	263	3
524	943	5
524	830	4
524	944	5
524	945	4
524	795	4
524	946	3
524	922	4
524	255	4
524	947	3
524	948	5
524	949	3
524	950	3
524	864	4
524	103	4
524	658	5
524	951	3
524	532	3
524	952	4
524	917	3
524	107	3
524	953	3
524	954	3
524	955	3
524	956	4
524	469	5
524	780	4
524	271	4
524	358	3
524	957	4
524	958	3
524	214	4
524	89	3
524	959	3
524	888	4
524	960	4
524	887	4
524	961	4
524	513	4
524	962	3
524	801	5
524	757	3
524	703	3
524	923	3
524	963	3
524	964	3
524	965	3
524	517	3
524	45	4
524	966	3
524	967	3
524	968	3
524	969	3
524	920	4
524	305	5
524	970	3
524	971	3
524	598	4
524	599	3
524	522	4
524	613	3
524	295	4
524	525	5
524	972	3
524	973	4
524	974	3
524	975	3
524	976	3
524	977	3
524	978	3
524	979	3
524	980	3
524	981	3
524	362	4
524	982	5
524	983	3
524	93	3
524	984	4
524	985	3
524	986	4
524	987	3
524	988	3
524	989	4
524	773	3
524	990	4
524	991	3
524	992	4
524	34	4
524	545	4
524	993	4
524	994	4
524	995	3
524	996	3
524	997	4
524	157	3
524	19	4
524	261	3
524	394	4
524	998	3
524	638	5
524	999	3
524	546	4
524	492	4
524	46	5
524	44	5
524	1000	4
524	1001	4
524	174	5
524	1002	4
524	1003	4
1004	721	3
1005	1006	5
669	669	4
669	670	5
669	1007	5
669	1008	4
669	666	4
669	668	4
669	1009	3
669	1010	5
669	1011	5
1012	1012	4
1013	1013	5
1014	1014	3
1015	739	5
1015	45	5
1015	92	4
1015	1016	4
1015	1017	4
1015	1018	3
1015	1019	5
1015	1020	5
1015	1021	5
1015	1022	4
1015	215	5
1015	1023	4
1015	1024	4
1015	641	4
1015	1025	4
1015	1026	4
1015	714	5
1015	743	5
1015	1027	4
1015	1028	3
1015	1029	5
1015	801	4
1015	1030	4
1015	469	4
1015	443	4
1015	1031	4
1015	1032	4
1015	736	5
1015	741	5
1015	90	4
1015	1033	3
1015	1034	3
1015	297	5
1015	429	5
1015	44	5
1015	293	5
1015	1035	3
1015	1036	4
1015	1037	3
1015	1038	3
1015	1039	3
1015	1040	3
1015	1041	3
1015	1042	3
1015	1043	3
1015	497	5
1015	613	4
1015	1044	3
1015	656	4
1015	1045	5
1015	1046	5
1047	1047	3
1047	1048	5
1049	786	4
1049	588	4
1049	1050	4
1049	1051	5
1049	792	5
1049	1052	4
1049	715	4
1053	1053	5
1054	1055	4
1054	523	4
1054	1056	4
1054	411	3
1054	1057	4
1054	1058	3
1054	98	4
1054	1059	3
1060	304	4
1060	1061	4
1060	450	4
1060	449	5
1062	1062	3
1062	1063	4
1062	1064	5
1062	1065	3
1062	1066	4
541	438	4
541	598	5
541	1067	5
541	617	3
541	1068	4
541	316	5
541	328	5
541	1069	5
1070	441	5
1071	30	5
1071	1072	4
1071	577	4
1071	326	5
1071	1073	4
1071	306	4
1071	468	4
1071	1074	4
1071	1075	3
1071	305	4
1071	46	5
1071	324	4
1071	1076	3
1071	352	4
1071	466	4
1071	1077	4
1071	1020	4
1071	882	4
1071	1078	4
1071	351	4
1071	1079	3
1071	1080	4
1071	677	3
1071	638	3
1071	1081	4
1071	1082	4
1071	1083	3
1071	1084	3
1071	1085	4
1071	1021	4
1071	642	5
1071	438	3
1071	303	4
1071	431	4
1071	827	5
1071	316	4
1071	1086	4
1071	172	4
1071	142	4
1071	555	5
1071	1087	3
1071	933	3
1071	643	5
1071	1088	4
1071	1089	3
1071	89	3
1071	528	4
1071	1090	3
1071	1091	5
1071	440	5
1071	599	3
1071	804	4
1071	1092	3
1071	1093	4
1094	1094	3
1095	1095	3
238	104	4
238	1096	4
238	736	5
238	92	4
238	238	3
238	651	4
238	997	4
238	187	4
1097	1097	3
1098	1098	3
1099	1001	4
1099	1100	4
1099	30	5
1101	1101	3
1102	1102	3
116	1103	4
116	1104	4
116	142	5
116	1105	4
116	718	5
116	1106	4
116	22	5
116	859	5
116	673	5
116	674	5
116	588	5
116	1107	4
116	1108	3
1109	1109	4
1109	1110	4
1109	784	4
1109	880	4
1109	175	5
1109	887	4
1109	1111	3
1109	108	4
1109	652	5
1109	1112	4
1109	1113	3
1109	883	4
1114	328	5
1114	171	5
1114	46	5
1114	350	5
1114	1115	5
1114	1091	5
1114	30	5
1114	1116	4
1114	324	4
1114	8	4
1114	719	5
1114	325	5
1114	1019	5
1114	913	4
1114	326	5
1114	126	5
1114	101	5
1114	428	4
1117	46	5
1117	1117	3
1117	148	5
1118	92	4
1118	1021	4
1118	750	4
1118	1016	4
1118	469	4
1118	584	4
1119	1119	4
1120	864	4
1120	1120	3
1121	764	5
1121	426	5
1121	282	5
1121	1122	5
1121	22	5
1121	424	5
1121	46	5
1121	1123	5
1121	118	5
1121	1124	5
1121	1125	5
1121	290	5
1121	598	4
1121	110	4
1121	647	5
1121	273	4
1121	1126	5
1121	237	3
1127	1127	4
1128	1128	3
1128	1129	3
1130	1130	5
1131	1131	3
1131	30	5
1131	1132	4
1131	349	5
1131	282	5
1131	1133	5
1131	981	4
1131	246	3
1131	1134	4
1131	1135	3
1131	643	5
1131	94	3
1131	517	3
1131	1136	3
1131	525	4
1131	1137	3
1131	1138	3
1131	938	3
1131	898	3
1139	1139	4
1140	1141	4
1140	1140	3
1142	1142	5
1143	1143	3
1143	1144	4
1145	1145	3
1146	1146	4
1146	1147	3
1146	1148	4
1146	1149	4
1146	1150	5
1146	711	5
1146	791	5
1146	429	5
1146	326	5
1146	46	5
1146	883	5
1146	328	5
1146	324	5
1146	1151	3
1146	625	4
1146	34	5
1146	1152	5
1146	1153	4
911	911	4
911	175	4
911	916	5
911	1154	4
911	1155	5
911	1156	5
911	1157	4
911	764	5
911	292	5
1158	603	5
1158	1158	3
1158	604	4
1158	261	3
1158	157	3
1158	242	4
1158	89	3
1158	658	4
1158	954	3
1158	1152	4
1158	988	4
1158	1159	5
1158	519	3
1158	613	4
1158	215	5
1158	429	5
1158	1160	3
1158	599	4
1158	1161	5
1158	107	3
1158	376	4
1158	214	4
1158	1162	3
1158	578	4
1158	718	4
1158	1163	3
1158	1041	3
1158	525	4
1158	1164	4
1158	556	4
1158	1059	3
1158	1165	4
1158	807	5
1158	1166	5
1158	584	5
1158	323	5
1158	241	4
1158	577	5
1158	938	3
1158	1167	3
1158	1067	5
1158	1168	4
1158	1169	3
1158	638	5
1158	362	4
1158	920	4
1158	1170	5
1158	1171	4
1158	175	5
1172	1172	3
1173	1173	4
1173	710	5
1173	973	4
1173	594	4
1173	1174	5
1173	126	5
1173	852	5
1173	1175	5
1173	1176	5
1173	175	5
1173	916	5
1173	329	5
1173	1177	3
1173	1178	5
1173	1179	4
1173	1088	5
1173	30	5
1173	658	5
1173	625	4
1173	597	4
1173	166	5
1173	708	4
1173	1152	5
1173	1180	4
1173	1181	3
1173	1182	4
1173	449	5
1183	1184	3
1183	1183	3
1183	424	5
1183	427	5
1183	328	5
1183	30	5
1183	719	5
1183	46	5
1183	296	5
1183	286	5
245	245	3
245	1185	3
245	1186	3
245	1187	3
245	297	5
245	1188	4
245	1189	4
245	214	4
245	1190	4
245	257	4
245	1191	3
245	992	4
245	830	4
1187	492	3
1187	784	5
1187	234	3
1192	1192	4
1193	1194	4
1195	1195	5
1196	801	5
1196	1197	5
1196	84	4
1198	49	5
1198	1199	5
1198	98	4
1198	1198	4
1200	1200	4
1200	1201	4
1200	1202	5
1200	1203	4
1200	1204	3
1200	1205	4
1200	1206	4
1200	1207	4
1200	1208	4
1200	1209	4
1200	749	5
1200	1210	4
1200	387	4
1200	748	5
1200	1211	4
1200	1212	4
1200	46	5
1200	584	4
1200	1046	3
1200	377	4
1200	1213	4
1200	1214	3
1200	784	4
1200	199	4
1200	346	3
1200	110	4
1200	1215	4
1200	1110	4
1200	893	4
1200	1216	4
1200	113	4
1200	1217	4
1200	1218	4
1200	1219	4
1200	1220	3
1200	659	5
1200	1069	4
1200	1221	5
1200	1222	3
1200	290	5
1200	30	4
1200	1144	4
1223	740	4
1223	1223	3
1224	1224	3
1225	379	5
1225	282	5
1225	22	5
1225	65	5
1225	869	5
1225	870	5
1225	1226	5
1225	1227	4
1225	312	3
1225	1228	4
1225	1229	5
1225	356	3
1225	695	5
1225	1230	5
1185	1231	3
1185	575	4
1185	584	5
1185	1232	4
1185	215	4
1185	203	3
1185	1233	4
1185	226	3
1185	89	3
1185	355	4
1185	311	3
1185	214	4
1185	245	3
1185	1188	4
1185	1234	3
1235	1235	4
1235	1236	5
1235	610	4
1235	597	4
1235	124	4
1235	1237	5
1235	1238	4
1235	1239	5
1235	1004	3
1235	1240	5
1235	944	4
1235	1241	4
1235	1177	3
1235	577	5
1235	1242	4
1235	1243	5
1235	1244	4
1235	1115	5
1235	1245	4
1235	1091	4
1235	1246	5
1235	830	5
1235	1247	5
1235	1248	4
1235	1249	4
1235	1250	3
1235	1251	4
1235	297	5
1235	1252	3
1235	62	4
1235	1253	4
1235	1254	4
1235	1255	3
1235	813	5
1235	1256	3
1235	1257	4
1235	1258	3
1235	1259	4
1235	1260	3
1235	1261	3
1235	1262	3
1235	1263	3
1235	1264	3
1235	1265	3
1235	1266	3
1235	1267	4
1235	1268	3
1235	1269	5
1235	1270	3
1235	1042	4
1235	1271	3
1235	1272	4
1273	1274	4
1275	1276	4
1277	1277	3
1277	30	5
1277	46	5
1277	1278	3
1277	1279	5
1277	126	5
1277	6	5
1277	329	5
1277	1280	3
1277	1031	4
1277	1	4
1277	793	4
1281	1281	5
1281	1112	4
1281	214	3
1281	1282	4
1281	1283	3
1281	1284	3
1281	1285	4
1281	45	5
1286	1287	4
1286	1025	4
1286	1288	4
1286	1289	4
1286	1290	4
1286	984	3
1286	1291	4
1286	1292	4
1286	648	5
1286	740	4
1293	1293	4
1293	215	5
1293	506	5
1293	717	5
1293	1294	5
1295	1295	3
1296	1296	4
1297	1298	3
1297	1297	3
1297	1299	4
1300	1300	3
1301	1301	3
1302	1303	4
1302	1161	5
1302	528	4
1302	739	5
1302	943	5
1302	762	5
1302	757	3
1302	187	4
1302	804	4
1302	638	4
1302	329	5
1302	1304	4
1302	142	4
1302	656	5
1302	84	4
1302	1166	5
1302	1305	4
1302	1306	4
1302	855	5
1302	1307	4
1302	741	4
1302	1308	5
1302	1309	4
1302	1310	5
1302	792	5
1302	1311	4
1302	405	5
1302	1312	4
1302	1313	5
1302	1246	5
1302	764	5
1302	1115	5
1302	349	5
1302	1314	5
1302	1315	5
1302	214	4
1302	780	4
1302	791	5
1302	34	4
1302	1015	4
1302	1316	5
1302	242	4
1302	788	4
1302	1317	5
1302	1318	5
1302	1319	5
1302	1320	5
1302	173	5
1321	1322	4
1323	174	5
762	762	5
762	913	5
762	1315	5
762	915	5
762	1324	5
762	297	5
762	98	4
762	1325	5
762	1326	5
762	1327	5
762	171	5
1328	1328	3
1329	1329	3
1330	1330	4
1331	1331	3
1332	1332	3
1332	708	4
1332	777	4
1332	597	4
28	28	3
1333	1333	3
1334	1335	4
1334	1334	3
119	119	4
119	764	5
119	108	3
119	1336	4
119	121	5
119	306	4
119	750	5
119	45	5
119	1337	4
119	658	3
119	855	5
119	887	4
119	1338	4
119	1339	4
119	1340	3
119	1341	3
119	1342	4
119	1343	4
119	1344	5
119	1345	4
119	1346	3
119	1347	4
119	65	5
1348	1348	3
1348	869	5
1349	1349	5
623	1350	4
623	1351	4
623	438	3
623	1352	4
623	791	4
623	1353	3
623	849	4
623	1354	4
623	1355	3
623	349	4
623	1356	5
623	1357	4
623	1215	3
623	1310	4
623	1358	4
1359	1359	5
261	214	5
261	1360	5
261	1046	5
261	405	4
261	780	5
261	1153	5
261	604	4
261	1361	3
261	1362	5
261	1363	5
261	1364	4
261	1365	4
261	661	3
261	1366	4
261	1367	5
261	1368	4
261	768	4
261	1369	4
261	1370	5
261	1371	3
261	526	4
261	1064	5
261	1372	5
261	1373	5
261	1374	5
261	1375	5
261	1376	3
261	1377	5
261	9	5
261	1378	5
261	727	5
261	1379	4
261	1380	4
261	1381	5
261	1159	5
261	441	5
261	1382	3
261	1250	5
261	1383	4
261	1253	4
261	1093	5
261	699	5
261	1384	5
261	1385	5
261	1386	4
261	1387	4
261	363	5
261	701	5
261	1388	5
261	1389	4
261	128	5
261	109	5
261	914	5
261	1390	5
261	1391	5
261	1392	5
261	1393	5
261	1394	5
261	1395	4
261	943	4
261	1396	5
261	37	5
261	1397	5
261	1398	5
261	1042	5
261	1399	5
261	42	5
261	625	5
1400	466	4
1400	30	5
1400	324	4
1400	174	4
1400	326	5
1400	1400	3
1400	1001	4
1400	323	4
1400	345	4
1400	797	3
1400	1401	4
1400	1075	3
1400	121	3
1400	46	5
1400	438	4
1400	328	5
1400	1402	4
1400	587	3
1400	329	5
1400	1403	3
1400	1404	3
1400	555	5
1400	1405	3
1400	584	5
1400	1406	3
1400	1407	3
1400	999	3
1400	1408	3
1400	837	4
1400	859	5
1400	1409	3
1400	1410	3
1030	1411	3
1412	1412	3
1413	1414	3
1413	1413	3
1413	438	4
1413	597	4
1413	583	4
1413	1415	3
1413	934	5
1413	242	4
1413	30	5
1413	948	5
